university,agent_name,emails,logo_url,logo_path,details,source,last_updated
University of Worcester,India India Local Representatives AEC,"['enquiry@aecoverseas.com', 'delhi@ahzassociates.co.uk', 'info@collegepond.com', 'inquiry@globalcolliance.com', 'info@i20fever.com', 'ningale@kcoverseas.com', 'info@santamonicaedu.in', 'satya@sssolutionsabroad.com', 'oecindia@live.com', 'info@geebeeworld.com', 'info@leoglobal.uk', 'info@globalstudylink.co.uk', 'hq@mail.go.study', 'info.gurgaon@idp.com', 'delhi@studyin-uk.com']",,,"India India Local Representatives AEC Overseas Address: 5 th Floor, Ansal Tower 38, 505-510, Nehru Place, New Delhi, Delhi 110019, India Telephone: +91 99587 96263 Email: enquiry@aecoverseas.com Websi",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,India Local Representatives AEC Overseas,"['enquiry@aecoverseas.com', 'delhi@ahzassociates.co.uk', 'info@collegepond.com', 'inquiry@globalcolliance.com', 'info@i20fever.com', 'ningale@kcoverseas.com', 'info@santamonicaedu.in', 'satya@sssolutionsabroad.com', 'oecindia@live.com', 'info@geebeeworld.com', 'info@leoglobal.uk', 'info@globalstudylink.co.uk', 'hq@mail.go.study', 'info.gurgaon@idp.com', 'delhi@studyin-uk.com']",,,"India Local Representatives AEC Overseas Address: 5 th Floor, Ansal Tower 38, 505-510, Nehru Place, New Delhi, Delhi 110019, India Telephone: +91 99587 96263 Email: enquiry@aecoverseas.com Website: ht",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Nepal Nepal Local representatives Real,['info@realdreamsedu.com'],,,"Nepal Nepal Local representatives Real Dreams Consultancy Address: Pentax House, South Hill Avenue, Northolt Road, South Harrow, Middlesex, HA2 0DU, United Kingdom Address: 3rd Floor, Y Block, Kathman",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Nepal Local representatives Real Dreams,['info@realdreamsedu.com'],,,"Nepal Local representatives Real Dreams Consultancy Address: Pentax House, South Hill Avenue, Northolt Road, South Harrow, Middlesex, HA2 0DU, United Kingdom Address: 3rd Floor, Y Block, Kathmandu Pla",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pakistan Pakistan Local representatives AHZ,['lahore1@ahzassociates.co.uk'],,,"Pakistan Pakistan Local representatives AHZ Associates Address: 6-A1, First Floor, Main Boulevard, PIA Road, Lahore, Pakistan. Telephone: +923440077771 , +923408882225 Email: lahore1@ahzassociates.co.",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pakistan Local representatives AHZ Associates,['lahore1@ahzassociates.co.uk'],,,"Pakistan Local representatives AHZ Associates Address: 6-A1, First Floor, Main Boulevard, PIA Road, Lahore, Pakistan. Telephone: +923440077771 , +923408882225 Email: lahore1@ahzassociates.co.uk Websit",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Applicants with the Higher Secondary,[],,,Applicants with the Higher Secondary Certificate combined with a successfully completed and recognised International Foundation Programme and an IELTS of 6.0 (with no less than 5.5 in each component) ,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Sri Lanka Sri Lanka Local,"['colombo@ahzassociates.co.uk', 'oeccolombo@live.com', 'colombo@kcoverseas.com', 'srilanka@global-guidance.com', 'info@cduk.lk', 'info@geebeeworld.com', 'info.srilanka@idp.com', 'colombo@studyin-uk.com', 'info@thestudentsvisa.com']",,,"Sri Lanka Sri Lanka Local representatives ABEC Premier Address: ABEC Premier, Level 16 - office B, Parkland Building, 33 Park Street, Colombo, 02, 00200 Telephone: +94 773265931 Website: https://abec.",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Sri Lanka Local representatives ABEC,"['colombo@ahzassociates.co.uk', 'oeccolombo@live.com', 'colombo@kcoverseas.com', 'srilanka@global-guidance.com', 'info@cduk.lk', 'info@geebeeworld.com', 'info.srilanka@idp.com', 'colombo@studyin-uk.com', 'info@thestudentsvisa.com']",,,"Sri Lanka Local representatives ABEC Premier Address: ABEC Premier, Level 16 - office B, Parkland Building, 33 Park Street, Colombo, 02, 00200 Telephone: +94 773265931 Website: https://abec.lk/ AHZ As",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Jordan Jordan We do not,['international@worc.ac.uk'],,,"Jordan Jordan We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@wo",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Jordan We do not have,['international@worc.ac.uk'],,,"Jordan We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.ac.u",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Kuwait Kuwait We do not,['international@worc.ac.uk'],,,"Kuwait Kuwait We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@wo",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Kuwait We do not have,['international@worc.ac.uk'],,,"Kuwait We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.ac.u",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Saudi Arabia Saudi Arabia We,['international@worc.ac.uk'],,,"Saudi Arabia Saudi Arabia We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at inte",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Saudi Arabia We do not,['international@worc.ac.uk'],,,"Saudi Arabia We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@wor",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Syrian Arab Republic Syrian Arab,['international@worc.ac.uk'],,,"Syrian Arab Republic Syrian Arab Republic We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please co",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Syrian Arab Republic We do,['international@worc.ac.uk'],,,"Syrian Arab Republic We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at internati",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,UAE UAE We do not,['international@worc.ac.uk'],,,"UAE UAE We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.ac.",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,UAE We do not have,['international@worc.ac.uk'],,,"UAE We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.ac.uk o",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Uzbekistan Uzbekistan Local Representatives Study,['zarina@azeristudent.az'],,,"Uzbekistan Uzbekistan Local Representatives Study Care Uzbekistan Address: C-Space 64a, Labzak Street, Tashkent 100077, Uzbekistan Contact Details: zarina@azeristudent.az / +994 50 241 00 53",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Uzbekistan Local Representatives Study Care,['zarina@azeristudent.az'],,,"Uzbekistan Local Representatives Study Care Uzbekistan Address: C-Space 64a, Labzak Street, Tashkent 100077, Uzbekistan Contact Details: zarina@azeristudent.az / +994 50 241 00 53",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Argentina Argentina We do not,"['international@worc.ac.uk', 'international@worc.ac.uk', 'kash@physioabroad.ca', 'international@worc.ac.uk', 'international@worc.ac.uk', 'international@worc.ac.uk', 'international@worc.ac.uk', 'international@worc.ac.uk', 'international@worc.ac.uk', 'international@worc.ac.uk']",,,"Argentina Argentina We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at internatio",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Argentina We do not have,['international@worc.ac.uk'],,,"Argentina We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.a",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Brazil Brazil We do not,['international@worc.ac.uk'],,,"Brazil Brazil We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@wo",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Brazil We do not have,['international@worc.ac.uk'],,,"Brazil We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.ac.u",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Applicants with the Certificado de,[],,,Applicants with the Certificado de Conclusao de Ensino Medio combined with a successfully completed and recognised International Foundation Programme or Vestibular with an overall score of 5 or above ,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Canada Canada Local Representatives PhysioAbroad,['kash@physioabroad.ca'],,,Canada Canada Local Representatives PhysioAbroad Contact: Kash Mahdi Email: kash@physioabroad.ca Website: https://physioabroad.ca/ Undergraduate Alberta Alberta High School Diploma with at least 65% i,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Canada Local Representatives PhysioAbroad Contact:,['kash@physioabroad.ca'],,,Canada Local Representatives PhysioAbroad Contact: Kash Mahdi Email: kash@physioabroad.ca Website: https://physioabroad.ca/ Undergraduate Alberta Alberta High School Diploma with at least 65% in 5 gra,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Chile Chile We do not,['international@worc.ac.uk'],,,"Chile Chile We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Chile We do not have,['international@worc.ac.uk'],,,"Chile We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.ac.uk",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
