country,agency_name,website,email,phone,address
Bosnia and Herzegowina,Skytop Services,,,,
Bosnia and Herzegowina,Study Abroad Services,,,,
Bosnia and Herzegowina,Study Across Globe Ltd,,,,
Bosnia and Herzegowina,TG Marchnata (TGM Education),,,,
Bosnia and Herzegowina,Visagate Consulting (VGC) Int'l Education,,,,
Bosnia and Herzegowina,WIN Education,,,,Nigeria
Bosnia and Herzegowina,Al Ahlam Higher Education Services,,,,
Bosnia and Herzegowina,RMT Enterprises,,,,
Bosnia and Herzegowina,OverseasEducation.sg Pte Ltd,,,,
Bosnia and Herzegowina,Glox Edu Consultancy,,,,
Bosnia and Herzegowina,Wisdom Business Academy,,,,
Bosnia and Herzegowina,British Academic Center,,,,
Bosnia and Herzegowina,GREAT Education Consultant Co Ltd,,,,
Bosnia and Herzegowina,Edukas Educational Consultancy,,,,
Bosnia and Herzegowina,Education Care Limited,,,,
Bosnia and Herzegowina,Hands On - BEO,,,,
Bosnia and Herzegowina,HNG Education Company Limited,,,,
Bosnia and Herzegowina,Intellectual Development Company (INDEC),,,,
Bosnia and Herzegowina,ISC Education Joint Stock Company,,,,
Bosnia and Herzegowina,London College for Design & Fashion,,,,
Bosnia and Herzegowina,PASSEDU EDUCATION AND CONSULTANCY COMPANY LIMITED,,,,
Bosnia and Herzegowina,Sunrise Vietnam Co. Ltd,,,,
Bosnia and Herzegowina,Vietint Education Joint Stock Company,,,,
Bosnia and Herzegowina,Vuong Anh Education Limited Company,,,,
Brazil,British Council Office,https://www.britishcouncil.org,,,
Brazil,Global Vision for Academic Services,,,,
Brazil,Integral Work and Travel Ltd,,,,
Brazil,International Sporting Solutions Ltd,https://www.internationalsportingsolutions.com,,,United Kingdom
Brazil,StudyIn,https://www.studyin-uk.com,,,
Brazil,Acceptix,https://www.acceptix.com,,,
Brazil,AHZ Associates,https://www.ahzassociates.com,info@ahzassociates.co.uk,,"London, United Kingdom"
Brazil,Crizac Ltd (Gateway Abroad),https://www.crizac.co.uk,,,United Kingdom
Brazil,Edvoy Educational Services Ltd.,https://www.edvoy.com,,,United Kingdom
Brazil,Global Study UK,https://www.globalstudyuk.com,,,
Brazil,AUG Study Services,https://www.aug.edu,,,
Brazil,LCI Group (Liu Cheng International Group Ltd),https://www.lcieducation.com,,,
Brazil,IDP Education (UK) Limited,https://www.idp.com,ukclientpartnerships@idp.com,+61-3-9612-4400,"69-79 Fulham High Street, London SW6 3JW, UK"
Brazil,Education Zone,,,,
Brazil,Elebda'a,,,,
Brazil,Future Graduates Ltd,,,,
Brazil,JNS Ltd T/A JNS Education Consultant,,,,
Brazil,AECC Global,https://www.aeccglobal.com,clientrelations@aeccglobal.com,+61-481739343,"20 Queen Street, Melbourne, Victoria 3000, Australia"
Brazil,IECC trading as Campora,https://www.campora.co.uk,,,
Brazil,KC Overseas Education Pvt. Ltd.,https://www.kcoverseas.com,,,
Brazil,Leap GeeBee Edtech Pvt. Ltd,https://www.geebee.com,,,
Brazil,Global Education Alliance Limited,,,,
Brazil,James Hon Marketing and Management,,,,
Brazil,QS StudentApply,https://www.qs.com,,,
Brazil,Asia Star Education,,,,
Brazil,Expert Education and Visa Services,,,,
Brazil,Springboard4Education,,,,
Brazil,Aceleader Education Group Pty. Ltd.,,,,
Brazil,Amber Education Services Ltd,https://www.ambereducation.co.uk,,,
Brazil,"Beijing Aus-Canada Education Consulting CO., Ltd",,,,
Brazil,Beijing New Oriental Vision Overseas Consulting Co,,,,
Brazil,Bright Can-Achieve Limited,,,,
Brazil,Changzhou Shiyan Study Abroad Information Consultation Studio,,,,
Brazil,Education International Cooperation (EIC) Group Limited,https://www.eic.org.cn,,,China
Brazil,Global Study Abroad Pte Ltd,,,,Singapore
Brazil,Golden Arrow Overseas Consulting,,,,
Brazil,Huatong Xinnuo International Cultural Exchange Centre (IAE),,,,
Brazil,iHorizon Group (HK),,,,
Brazil,Index Education Services,,,,
Brazil,InterGreat Education Group Ltd,https://www.intergreateducation.com,,,
Brazil,JJL International Education Exchange Promotion Ltd,,,,
Brazil,Nanjing Youwu Arts and Crafts Co. Ltd,,,,
Brazil,OxBridge Holdings Inc.,https://www.oxbridge.cn,,,China
Brazil,Power Academy,,,,
Brazil,Telfort Education Group,,,,
Brazil,UKEC,https://www.ukec.com,,,
Brazil,Savvides Institute,https://www.savvides.com.cy,,,Cyprus
Brazil,British Canadian International Education (BCIE),https://www.bcieglobal.com,,,
Brazil,One Education Consulting Company,,,,
Brazil,Aston Education,https://www.astonhongkong.com,info@aston.edu.hk,+852 2866 9933,"5th Floor, Office Plus @ Wanchai, 303 Hennessy Road, Wan Chai, Hong Kong"
Brazil,British United Education Services Ltd,,,,
Brazil,Admission Overseas Limited,,,,
Brazil,Career Bridge Consultants Pvt Ltd,,,,
Brazil,Edu Global Careers Pvt. Ltd.,,,,
Brazil,Edwise International LLP,https://www.edwiseinternational.com,,,
Brazil,IPC - International Placewell Consultants Pvt Ltd,https://www.ipcglobal.co.in,,,
Brazil,Right Path Career Counselling,,,,
Brazil,Santa Monica Study Abroad Pvt Ltd,,,,
Brazil,GoStudy International,https://www.gostudy.co.id,,,Indonesia
Brazil,ICAN Education,https://www.icaneducation.co.id,,,
Brazil,JACK Study Abroad,,,,Indonesia
Brazil,Yes Education Group,,,,Indonesia
Brazil,"EDUCATION TOWER (TRADING AS BEO, HANDS ON & HANDS ON-BEO)",,,,
Brazil,GESCO,,,,
Brazil,Uniserv Education,https://www.uniserv.co.ke,,,Kenya
Brazil,Easy Apply Education Consultancy,,,,
Brazil,Navita EDU for Academic Consultancy (Formerly Alshamlan EDU),,,,
Brazil,Prime Student Services,,,,
Brazil,ULearn Study Abroad,,,,
Brazil,Four Seas Tours & Marketing T/A Four Seas Education Services,,,,
Brazil,Broad Vision Consultancy,,,,
Brazil,Easy Study Solutions,,,,
Brazil,Educare Global Academy,,,,
Brazil,GES Global Educational Services,,,,
Brazil,Inquota Education Services (IES) Sdn Bhd,,,,
Brazil,Interstudy Education Consultants Sdn Bhd,,,,
Brazil,INTI Universal Holdings Sdn Bhd,https://www.inti.edu.my,,,"Nilai, Negeri Sembilan, Malaysia"
Brazil,JM Education Group Sdn. Bhd.,,,,
Brazil,KC Edu Services,,,,
Brazil,MABECS,https://www.mabecs.com,,,
Brazil,Selset Education Centre Sdn. Bhd.,,,,
Brazil,Silver Education Consultancy & Placement,,,,
Brazil,Taylor's Malaysia Sdn Bhd,https://www.taylors.edu.my,,,"1 Jalan Taylor's, 47500 Subang Jaya, Selangor, Malaysia"
Brazil,BuZZ International (Private) Limited,,,,
Brazil,CROWN Education (Thailand) Co. Ltd,,,,Thailand
Brazil,Global Study Partners Pty Ltd trading as upGrad GSP,https://www.upgradgsp.com,,,Australia
Brazil,International Education Services Pte Ltd,,,,
Brazil,Regent Consultancy Services Co. Ltd,,,,
Brazil,SafeNet Education Consultancy & Services,,,,
Brazil,UniConsultants Alliance,,,,
Brazil,Assumpta Overseas Educational Services Ltd,,,,
Brazil,Baltidon Consulting,,,,
Brazil,BDM Consultancy Services,,,,
Brazil,Binea Education Limited,,,,
Brazil,BMT Initiative Limited,,,,
Brazil,Clarity Education Limited,,,,
Brazil,Diptot International Education Consult Ltd,,,,
Brazil,Gateway Career Services (GCS Education),,,,
Brazil,Kelmaa Career Path Consult Ltd,,,,
Brazil,Midstrom Ridge Limited,,,,
Brazil,Movia Educational Services,,,,
Brazil,Narrowhill International,,,,
Brazil,Royal Hill Global Services (Purple Crest),,,,
Brazil,Skytop Services,,,,
Brazil,Study Abroad Services,,,,
Brazil,Study Across Globe Ltd,,,,
Brazil,TG Marchnata (TGM Education),,,,
Brazil,Visagate Consulting (VGC) Int'l Education,,,,
Brazil,WIN Education,,,,Nigeria
Brazil,Al Ahlam Higher Education Services,,,,
Brazil,RMT Enterprises,,,,
Brazil,OverseasEducation.sg Pte Ltd,,,,
Brazil,Glox Edu Consultancy,,,,
Brazil,Wisdom Business Academy,,,,
Brazil,British Academic Center,,,,
Brazil,GREAT Education Consultant Co Ltd,,,,
Brazil,Edukas Educational Consultancy,,,,
Brazil,Education Care Limited,,,,
Brazil,Hands On - BEO,,,,
Brazil,HNG Education Company Limited,,,,
Brazil,Intellectual Development Company (INDEC),,,,
Brazil,ISC Education Joint Stock Company,,,,
Brazil,London College for Design & Fashion,,,,
Brazil,PASSEDU EDUCATION AND CONSULTANCY COMPANY LIMITED,,,,
Brazil,Sunrise Vietnam Co. Ltd,,,,
Brazil,Vietint Education Joint Stock Company,,,,
Brazil,Vuong Anh Education Limited Company,,,,
Brunei Darussalam,British Council Office,https://www.britishcouncil.org,,,
Brunei Darussalam,Global Vision for Academic Services,,,,
Brunei Darussalam,Integral Work and Travel Ltd,,,,
Brunei Darussalam,International Sporting Solutions Ltd,https://www.internationalsportingsolutions.com,,,United Kingdom
Brunei Darussalam,StudyIn,https://www.studyin-uk.com,,,
Brunei Darussalam,Acceptix,https://www.acceptix.com,,,
Brunei Darussalam,AHZ Associates,https://www.ahzassociates.com,info@ahzassociates.co.uk,,"London, United Kingdom"
Brunei Darussalam,Crizac Ltd (Gateway Abroad),https://www.crizac.co.uk,,,United Kingdom
Brunei Darussalam,Edvoy Educational Services Ltd.,https://www.edvoy.com,,,United Kingdom
Brunei Darussalam,Global Study UK,https://www.globalstudyuk.com,,,
Brunei Darussalam,AUG Study Services,https://www.aug.edu,,,
Brunei Darussalam,LCI Group (Liu Cheng International Group Ltd),https://www.lcieducation.com,,,
Brunei Darussalam,IDP Education (UK) Limited,https://www.idp.com,ukclientpartnerships@idp.com,+61-3-9612-4400,"69-79 Fulham High Street, London SW6 3JW, UK"
Brunei Darussalam,Education Zone,,,,
Brunei Darussalam,Elebda'a,,,,
Brunei Darussalam,Future Graduates Ltd,,,,
Brunei Darussalam,JNS Ltd T/A JNS Education Consultant,,,,
Brunei Darussalam,AECC Global,https://www.aeccglobal.com,clientrelations@aeccglobal.com,+61-481739343,"20 Queen Street, Melbourne, Victoria 3000, Australia"
Brunei Darussalam,IECC trading as Campora,https://www.campora.co.uk,,,
Brunei Darussalam,KC Overseas Education Pvt. Ltd.,https://www.kcoverseas.com,,,
Brunei Darussalam,Leap GeeBee Edtech Pvt. Ltd,https://www.geebee.com,,,
Brunei Darussalam,Global Education Alliance Limited,,,,
Brunei Darussalam,James Hon Marketing and Management,,,,
Brunei Darussalam,QS StudentApply,https://www.qs.com,,,
Brunei Darussalam,Asia Star Education,,,,
Brunei Darussalam,Expert Education and Visa Services,,,,
Brunei Darussalam,Springboard4Education,,,,
Brunei Darussalam,Aceleader Education Group Pty. Ltd.,,,,
Brunei Darussalam,Amber Education Services Ltd,https://www.ambereducation.co.uk,,,
Brunei Darussalam,"Beijing Aus-Canada Education Consulting CO., Ltd",,,,
Brunei Darussalam,Beijing New Oriental Vision Overseas Consulting Co,,,,
Brunei Darussalam,Bright Can-Achieve Limited,,,,
Brunei Darussalam,Changzhou Shiyan Study Abroad Information Consultation Studio,,,,
Brunei Darussalam,Education International Cooperation (EIC) Group Limited,https://www.eic.org.cn,,,China
Brunei Darussalam,Global Study Abroad Pte Ltd,,,,Singapore
Brunei Darussalam,Golden Arrow Overseas Consulting,,,,
Brunei Darussalam,Huatong Xinnuo International Cultural Exchange Centre (IAE),,,,
Brunei Darussalam,iHorizon Group (HK),,,,
Brunei Darussalam,Index Education Services,,,,
Brunei Darussalam,InterGreat Education Group Ltd,https://www.intergreateducation.com,,,
Brunei Darussalam,JJL International Education Exchange Promotion Ltd,,,,
Brunei Darussalam,Nanjing Youwu Arts and Crafts Co. Ltd,,,,
Brunei Darussalam,OxBridge Holdings Inc.,https://www.oxbridge.cn,,,China
Brunei Darussalam,Power Academy,,,,
Brunei Darussalam,Telfort Education Group,,,,
Brunei Darussalam,UKEC,https://www.ukec.com,,,
Brunei Darussalam,Savvides Institute,https://www.savvides.com.cy,,,Cyprus
Brunei Darussalam,British Canadian International Education (BCIE),https://www.bcieglobal.com,,,
Brunei Darussalam,One Education Consulting Company,,,,
Brunei Darussalam,Aston Education,https://www.astonhongkong.com,info@aston.edu.hk,+852 2866 9933,"5th Floor, Office Plus @ Wanchai, 303 Hennessy Road, Wan Chai, Hong Kong"
Brunei Darussalam,British United Education Services Ltd,,,,
Brunei Darussalam,Admission Overseas Limited,,,,
Brunei Darussalam,Career Bridge Consultants Pvt Ltd,,,,
Brunei Darussalam,Edu Global Careers Pvt. Ltd.,,,,
Brunei Darussalam,Edwise International LLP,https://www.edwiseinternational.com,,,
Brunei Darussalam,IPC - International Placewell Consultants Pvt Ltd,https://www.ipcglobal.co.in,,,
Brunei Darussalam,Right Path Career Counselling,,,,
Brunei Darussalam,Santa Monica Study Abroad Pvt Ltd,,,,
Brunei Darussalam,GoStudy International,https://www.gostudy.co.id,,,Indonesia
Brunei Darussalam,ICAN Education,https://www.icaneducation.co.id,,,
Brunei Darussalam,JACK Study Abroad,,,,Indonesia
Brunei Darussalam,Yes Education Group,,,,Indonesia
Brunei Darussalam,"EDUCATION TOWER (TRADING AS BEO, HANDS ON & HANDS ON-BEO)",,,,
Brunei Darussalam,GESCO,,,,
Brunei Darussalam,Uniserv Education,https://www.uniserv.co.ke,,,Kenya
Brunei Darussalam,Easy Apply Education Consultancy,,,,
Brunei Darussalam,Navita EDU for Academic Consultancy (Formerly Alshamlan EDU),,,,
Brunei Darussalam,Prime Student Services,,,,
Brunei Darussalam,ULearn Study Abroad,,,,
Brunei Darussalam,Four Seas Tours & Marketing T/A Four Seas Education Services,,,,
Brunei Darussalam,Broad Vision Consultancy,,,,
Brunei Darussalam,Easy Study Solutions,,,,
Brunei Darussalam,Educare Global Academy,,,,
Brunei Darussalam,GES Global Educational Services,,,,
Brunei Darussalam,Inquota Education Services (IES) Sdn Bhd,,,,
Brunei Darussalam,Interstudy Education Consultants Sdn Bhd,,,,
Brunei Darussalam,INTI Universal Holdings Sdn Bhd,https://www.inti.edu.my,,,"Nilai, Negeri Sembilan, Malaysia"
Brunei Darussalam,JM Education Group Sdn. Bhd.,,,,
Brunei Darussalam,KC Edu Services,,,,
Brunei Darussalam,MABECS,https://www.mabecs.com,,,
Brunei Darussalam,Selset Education Centre Sdn. Bhd.,,,,
Brunei Darussalam,Silver Education Consultancy & Placement,,,,
Brunei Darussalam,Taylor's Malaysia Sdn Bhd,https://www.taylors.edu.my,,,"1 Jalan Taylor's, 47500 Subang Jaya, Selangor, Malaysia"
Brunei Darussalam,BuZZ International (Private) Limited,,,,
Brunei Darussalam,CROWN Education (Thailand) Co. Ltd,,,,Thailand
Brunei Darussalam,Global Study Partners Pty Ltd trading as upGrad GSP,https://www.upgradgsp.com,,,Australia
Brunei Darussalam,International Education Services Pte Ltd,,,,
Brunei Darussalam,Regent Consultancy Services Co. Ltd,,,,
Brunei Darussalam,SafeNet Education Consultancy & Services,,,,
Brunei Darussalam,UniConsultants Alliance,,,,
Brunei Darussalam,Assumpta Overseas Educational Services Ltd,,,,
Brunei Darussalam,Baltidon Consulting,,,,
Brunei Darussalam,BDM Consultancy Services,,,,
Brunei Darussalam,Binea Education Limited,,,,
Brunei Darussalam,BMT Initiative Limited,,,,
Brunei Darussalam,Clarity Education Limited,,,,
Brunei Darussalam,Diptot International Education Consult Ltd,,,,
Brunei Darussalam,Gateway Career Services (GCS Education),,,,
Brunei Darussalam,Kelmaa Career Path Consult Ltd,,,,
Brunei Darussalam,Midstrom Ridge Limited,,,,
Brunei Darussalam,Movia Educational Services,,,,
Brunei Darussalam,Narrowhill International,,,,
Brunei Darussalam,Royal Hill Global Services (Purple Crest),,,,
Brunei Darussalam,Skytop Services,,,,
Brunei Darussalam,Study Abroad Services,,,,
Brunei Darussalam,Study Across Globe Ltd,,,,
Brunei Darussalam,TG Marchnata (TGM Education),,,,
Brunei Darussalam,Visagate Consulting (VGC) Int'l Education,,,,
Brunei Darussalam,WIN Education,,,,Nigeria
Brunei Darussalam,Al Ahlam Higher Education Services,,,,
Brunei Darussalam,RMT Enterprises,,,,
Brunei Darussalam,OverseasEducation.sg Pte Ltd,,,,
Brunei Darussalam,Glox Edu Consultancy,,,,
Brunei Darussalam,Wisdom Business Academy,,,,
Brunei Darussalam,British Academic Center,,,,
Brunei Darussalam,GREAT Education Consultant Co Ltd,,,,
Brunei Darussalam,Edukas Educational Consultancy,,,,
Brunei Darussalam,Education Care Limited,,,,
Brunei Darussalam,Hands On - BEO,,,,
Brunei Darussalam,HNG Education Company Limited,,,,
Brunei Darussalam,Intellectual Development Company (INDEC),,,,
Brunei Darussalam,ISC Education Joint Stock Company,,,,
Brunei Darussalam,London College for Design & Fashion,,,,
Brunei Darussalam,PASSEDU EDUCATION AND CONSULTANCY COMPANY LIMITED,,,,
Brunei Darussalam,Sunrise Vietnam Co. Ltd,,,,
Brunei Darussalam,Vietint Education Joint Stock Company,,,,
Brunei Darussalam,Vuong Anh Education Limited Company,,,,
Bulgaria,British Council Office,https://www.britishcouncil.org,,,
Bulgaria,Global Vision for Academic Services,,,,
Bulgaria,Integral Work and Travel Ltd,,,,
Bulgaria,International Sporting Solutions Ltd,https://www.internationalsportingsolutions.com,,,United Kingdom
Bulgaria,StudyIn,https://www.studyin-uk.com,,,
Bulgaria,Acceptix,https://www.acceptix.com,,,
Bulgaria,AHZ Associates,https://www.ahzassociates.com,info@ahzassociates.co.uk,,"London, United Kingdom"
Bulgaria,Crizac Ltd (Gateway Abroad),https://www.crizac.co.uk,,,United Kingdom
Bulgaria,Edvoy Educational Services Ltd.,https://www.edvoy.com,,,United Kingdom
Bulgaria,Global Study UK,https://www.globalstudyuk.com,,,
Bulgaria,AUG Study Services,https://www.aug.edu,,,
Bulgaria,LCI Group (Liu Cheng International Group Ltd),https://www.lcieducation.com,,,
Bulgaria,IDP Education (UK) Limited,https://www.idp.com,ukclientpartnerships@idp.com,+61-3-9612-4400,"69-79 Fulham High Street, London SW6 3JW, UK"
Bulgaria,Education Zone,,,,
Bulgaria,Elebda'a,,,,
Bulgaria,Future Graduates Ltd,,,,
Bulgaria,JNS Ltd T/A JNS Education Consultant,,,,
Bulgaria,AECC Global,https://www.aeccglobal.com,clientrelations@aeccglobal.com,+61-481739343,"20 Queen Street, Melbourne, Victoria 3000, Australia"
Bulgaria,IECC trading as Campora,https://www.campora.co.uk,,,
Bulgaria,KC Overseas Education Pvt. Ltd.,https://www.kcoverseas.com,,,
Bulgaria,Leap GeeBee Edtech Pvt. Ltd,https://www.geebee.com,,,
Bulgaria,Global Education Alliance Limited,,,,
Bulgaria,James Hon Marketing and Management,,,,
Bulgaria,QS StudentApply,https://www.qs.com,,,
Bulgaria,Asia Star Education,,,,
Bulgaria,Expert Education and Visa Services,,,,
Bulgaria,Springboard4Education,,,,
Bulgaria,Aceleader Education Group Pty. Ltd.,,,,
Bulgaria,Amber Education Services Ltd,https://www.ambereducation.co.uk,,,
Bulgaria,"Beijing Aus-Canada Education Consulting CO., Ltd",,,,
Bulgaria,Beijing New Oriental Vision Overseas Consulting Co,,,,
Bulgaria,Bright Can-Achieve Limited,,,,
Bulgaria,Changzhou Shiyan Study Abroad Information Consultation Studio,,,,
Bulgaria,Education International Cooperation (EIC) Group Limited,https://www.eic.org.cn,,,China
Bulgaria,Global Study Abroad Pte Ltd,,,,Singapore
Bulgaria,Golden Arrow Overseas Consulting,,,,
Bulgaria,Huatong Xinnuo International Cultural Exchange Centre (IAE),,,,
Bulgaria,iHorizon Group (HK),,,,
Bulgaria,Index Education Services,,,,
Bulgaria,InterGreat Education Group Ltd,https://www.intergreateducation.com,,,
Bulgaria,JJL International Education Exchange Promotion Ltd,,,,
Bulgaria,Nanjing Youwu Arts and Crafts Co. Ltd,,,,
Bulgaria,OxBridge Holdings Inc.,https://www.oxbridge.cn,,,China
Bulgaria,Power Academy,,,,
Bulgaria,Telfort Education Group,,,,
Bulgaria,UKEC,https://www.ukec.com,,,
Bulgaria,Savvides Institute,https://www.savvides.com.cy,,,Cyprus
